protein1,protein2,symbol1,symbol2,coexpression_both_prior_corrected,experiments_both_prior_corrected,textmining_both_prior_corrected,combined_score
9606.ENSP00000275493,9606.ENSP00000283249,EGFR,ITGB6,0.07316776143032211,0.006256517205422307,0.2229947122969812,291
9606.ENSP00000275493,9606.ENSP00000386766,EGFR,SLC39A10,0.0,0.0,0.3607924921793535,386
9606.ENSP00000275493,9606.ENSP00000376899,EGFR,PTGFRN,0.046923879040667305,0.0,0.4442127215849845,492
9606.ENSP00000275493,9606.ENSP00000379350,EGFR,ITGB1,0.057754808460759643,0.5761823936778079,0.9126697191743659,962
9606.ENSP00000275493,9606.ENSP00000296585,EGFR,ITGA2,0.07090719499478626,0.26173096976016685,0.34306569343065696,567
9606.ENSP00000275493,9606.ENSP00000357065,EGFR,IGSF8,0.0,0.0,0.4556830031282586,478
9606.ENSP00000275493,9606.ENSP00000278742,EGFR,ST14,0.017726798748696537,0.0,0.27737226277372273,307
9606.ENSP00000275493,9606.ENSP00000308208,EGFR,MMP14,0.12513143144198924,0.12721584984358714,0.7091556746306599,766
9606.ENSP00000275493,9606.ENSP00000360269,EGFR,TACSTD2,0.06077433370918828,0.0,0.6047966631908237,637
9606.ENSP00000275493,9606.ENSP00000327290,EGFR,ITGA11,0.0,0.0,0.16475495307612098,199
9606.ENSP00000275493,9606.ENSP00000358470,EGFR,VTCN1,0.0031282586027111536,0.005213764337851923,0.2867570385818561,318
9606.ENSP00000275493,9606.ENSP00000358501,EGFR,CD58,0.0010427528675703845,0.13308418897422036,0.16058394160583944,278
9606.ENSP00000275493,9606.ENSP00000296129,EGFR,CDCP1,0.04275286757038588,0.1897810218978102,0.7393117831074035,806
9606.ENSP00000275493,9606.ENSP00000367202,EGFR,RECK,0.0,0.0,0.29509906152241916,323
9606.ENSP00000275493,9606.ENSP00000347672,EGFR,VANGL1,0.027111574556829998,0.03858185610010423,0.16892596454640252,254
9606.ENSP00000275493,9606.ENSP00000294304,EGFR,LRP5,0.09263973051525465,0.010427528675703845,0.33137142117756047,356
9606.ENSP00000275493,9606.ENSP00000317272,EGFR,MET,0.2186834347996751,0.7985910331952057,0.9777053130378903,996
9606.ENSP00000275493,9606.ENSP00000372313,EGFR,MSLN,0.044838373305526646,0.0,0.689259645464025,715
9606.ENSP00000275493,9606.ENSP00000398632,EGFR,CD44,0.03232533889468192,0.7758081334723671,0.994824292336147,998
9606.ENSP00000275493,9606.ENSP00000358765,EGFR,TPBG,0.07716371220020857,0.05526590198123049,0.25370644821410904,331
9606.ENSP00000275493,9606.ENSP00000375881,EGFR,ALPP,0.0,0.0,0.16788321167883213,202
9606.ENSP00000275493,9606.ENSP00000339912,EGFR,FLRT3,0.046923879040667305,0.05526590198123049,0.026932164522263657,100
9606.ENSP00000275493,9606.ENSP00000280904,EGFR,DSC2,0.008342022940563076,0.12320467640410093,0.24466418247196586,342
9606.ENSP00000275493,9606.ENSP00000351605,EGFR,FZD6,0.046923879040667305,0.019812304483837306,0.20300517244566318,248
9606.ENSP00000275493,9606.ENSP00000313875,EGFR,CD46,0.0010427528675703845,0.0,0.30571578623457474,320
9606.ENSP00000275493,9606.ENSP00000380227,EGFR,ITGA4,0.0010427528675703845,0.0,0.4973931178310741,518
9606.ENSP00000275493,9606.ENSP00000493716,EGFR,EFNB2,0.07090719499478626,0.0,0.33744852834841654,395
9606.ENSP00000275493,9606.ENSP00000497069,EGFR,IGF1R,0.07568385124842203,0.5680752347824951,0.9715944985272067,987
9606.ENSP00000275493,9606.ENSP00000315190,EGFR,ITGA3,0.08967674661105318,0.06465067778936395,0.6246089676746611,693
9606.ENSP00000275493,9606.ENSP00000367817,EGFR,PODXL,0.04379562043795615,0.035453597497393075,0.21291186835435327,267
9606.ENSP00000275493,9606.ENSP00000296474,EGFR,MST1R,0.05288681618952651,0.05318039624608972,0.7618522074501919,776
9606.ENSP00000275493,9606.ENSP00000380131,EGFR,CLDN6,0.0,0.0,0.17482474901623501,202
9606.ENSP00000275493,9606.ENSP00000406229,EGFR,FAT1,0.20959332638164752,0.0,0.45776850886339937,588
9606.ENSP00000275493,9606.ENSP00000352513,EGFR,MPZL1,0.027111574556829998,0.0,0.10114702815432741,161
9606.ENSP00000275493,9606.ENSP00000480821,EGFR,LSR,0.02187606354812155,0.12617309697601664,0.09463172556571253,201
9606.ENSP00000275493,9606.ENSP00000347379,EGFR,OCLN,0.07464762238210865,0.12965691364723197,0.46066299075440287,532
9606.ENSP00000275493,9606.ENSP00000351209,EGFR,EPHA2,0.12817596536190257,0.4267360095511379,0.7981474011097327,896
9606.ENSP00000275493,9606.ENSP00000284878,EGFR,CXADR,0.01458440480992862,0.1021897810218978,0.19564936102844355,284
9606.ENSP00000275493,9606.ENSP00000427552,EGFR,DDR1,0.06673618352450472,0.006256517205422307,0.18997456726843331,267
9606.ENSP00000275493,9606.ENSP00000383053,EGFR,EPHB2,0.023983315954118845,0.05213764337851934,0.4192856001156924,452
9606.ENSP00000275493,9606.ENSP00000442656,EGFR,ACVR1B,0.0031282586027111536,0.05422314911366011,0.27850635165889037,305
9606.ENSP00000278742,9606.ENSP00000398632,ST14,CD44,0.0010427528675703845,0.0,0.15432742440041713,189
9606.ENSP00000278742,9606.ENSP00000358765,ST14,TPBG,0.0,0.0,0.1539218489889428,66
9606.ENSP00000278742,9606.ENSP00000317272,ST14,MET,0.0,0.1985264455827619,0.3941605839416058,454
9606.ENSP00000278742,9606.ENSP00000497069,ST14,IGF1R,0.0,0.05735140771637126,0.09280500521376434,130
9606.ENSP00000278742,9606.ENSP00000345359,ST14,PODXL2,0.019812304483837306,0.1021897810218978,0.010427528675703845,59
9606.ENSP00000278742,9606.ENSP00000280904,ST14,DSC2,0.08759124087591241,0.0,0.09102395287061493,182
9606.ENSP00000278742,9606.ENSP00000480821,ST14,LSR,0.1136154818899161,0.11993941377499373,0.02914053894774382,193
9606.ENSP00000278742,9606.ENSP00000296474,ST14,MST1R,0.08759124087591241,0.14598540145985406,0.4233576642335767,495
9606.ENSP00000278742,9606.ENSP00000383053,ST14,EPHB2,0.04275286757038588,0.05735140771637126,0.042328807488683506,96
9606.ENSP00000278742,9606.ENSP00000347379,ST14,OCLN,0.020763721333810325,0.06882168925964549,0.2229947122969812,251
9606.ENSP00000278742,9606.ENSP00000323264,ST14,MARVELD2,0.09784370885122118,0.0,0.06256517205422318,131
9606.ENSP00000278742,9606.ENSP00000418754,ST14,PTK7,0.017726798748696537,0.22106360792492175,0.01147028154327423,57
9606.ENSP00000278742,9606.ENSP00000357005,ST14,F11R,0.08967674661105318,0.0,0.07090719499478626,188
9606.ENSP00000278742,9606.ENSP00000332118,ST14,EPHB3,0.028154327424400383,0.05735140771637126,0.06256517205422318,67
9606.ENSP00000278742,9606.ENSP00000378577,ST14,CLDN3,0.17894139380937524,0.0,0.17742782551776104,282
9606.ENSP00000278742,9606.ENSP00000308208,ST14,MMP14,0.017681130739897855,0.0,0.2578404903439345,272
9606.ENSP00000278742,9606.ENSP00000360269,ST14,TACSTD2,0.2340659424300382,0.0,0.3076120959332639,477
9606.ENSP00000278742,9606.ENSP00000367202,ST14,RECK,0.0,0.05735140771637126,0.34580577395857914,370
9606.ENSP00000278742,9606.ENSP00000296129,ST14,CDCP1,0.13222084614121632,0.0,0.4556830031282586,494
9606.ENSP00000280904,9606.ENSP00000339912,DSC2,FLRT3,0.008342022940563076,0.0,0.11691771385947947,153
9606.ENSP00000280904,9606.ENSP00000284878,DSC2,CXADR,0.10581386372013768,0.08967674661105318,0.20759263266284722,347
9606.ENSP00000280904,9606.ENSP00000351209,DSC2,EPHA2,0.006256517205422307,0.15797977777077044,0.057079574330664684,218
9606.ENSP00000280904,9606.ENSP00000347379,DSC2,OCLN,0.10557573767425887,0.08967674661105318,0.3471758142225402,452
9606.ENSP00000280904,9606.ENSP00000296474,DSC2,MST1R,0.019812304483837306,0.027111574556829998,0.10166568625425554,118
9606.ENSP00000280904,9606.ENSP00000283249,DSC2,ITGB6,0.040667361835245,0.021897810218978075,0.13048111247269434,194
9606.ENSP00000280904,9606.ENSP00000378577,DSC2,CLDN3,0.03827087870685597,0.0,0.18873826903023982,243
9606.ENSP00000280904,9606.ENSP00000357005,DSC2,F11R,0.15550500662729794,0.004171011470281538,0.2681375389944992,392
9606.ENSP00000280904,9606.ENSP00000323264,DSC2,MARVELD2,0.07073430896147692,0.008342022940563076,0.13138686131386867,204
9606.ENSP00000280904,9606.ENSP00000360269,DSC2,TACSTD2,0.08595154189333043,0.0,0.16058394160583944,216
9606.ENSP00000283249,9606.ENSP00000358470,ITGB6,VTCN1,0.08967674661105318,0.0,0.1465519022356665,144
9606.ENSP00000283249,9606.ENSP00000327290,ITGB6,ITGA11,0.02916772228631448,0.07612095933263818,0.45381061476751183,448
9606.ENSP00000283249,9606.ENSP00000360269,ITGB6,TACSTD2,0.12617309697601664,0.0,0.19347686860987678,293
9606.ENSP00000283249,9606.ENSP00000308208,ITGB6,MMP14,0.03823173469931418,0.0,0.4108370184879323,431
9606.ENSP00000283249,9606.ENSP00000378577,ITGB6,CLDN3,0.06077433370918828,0.0,0.1341736971841324,163
9606.ENSP00000283249,9606.ENSP00000317128,ITGB6,PLXND1,0.014598540145985384,0.033368091762252305,0.3472367049009385,374
9606.ENSP00000283249,9606.ENSP00000296585,ITGB6,ITGA2,0.07274370134861985,0.07612095933263818,0.7031579428084302,713
9606.ENSP00000283249,9606.ENSP00000379350,ITGB6,ITGB1,0.6537223232838343,0.0,0.37747653806047965,790
9606.ENSP00000283249,9606.ENSP00000296474,ITGB6,MST1R,0.3340299516897707,0.05213764337851934,0.13195553675676674,218
9606.ENSP00000283249,9606.ENSP00000351209,ITGB6,EPHA2,0.058751893319531345,0.01147028154327423,0.14937462011284341,193
9606.ENSP00000283249,9606.ENSP00000347379,ITGB6,OCLN,0.037187894498200924,0.0,0.1644320150139016,195
9606.ENSP00000283249,9606.ENSP00000398632,ITGB6,CD44,0.007299270072992692,0.0,0.31192011142994136,264
9606.ENSP00000283249,9606.ENSP00000372313,ITGB6,MSLN,0.03858185610010423,0.0,0.09071949947862357,161
9606.ENSP00000283249,9606.ENSP00000317272,ITGB6,MET,0.3657170257948136,0.05213764337851934,0.14021166034744648,196
9606.ENSP00000283249,9606.ENSP00000315190,ITGB6,ITGA3,0.06580651334538812,0.09801876955161626,0.7337468100352187,735
9606.ENSP00000283249,9606.ENSP00000380227,ITGB6,ITGA4,0.02594486566537746,0.09801876955161626,0.5809155565897305,566
9606.ENSP00000283249,9606.ENSP00000313875,ITGB6,CD46,0.027111574556829998,0.0,0.0936422520417407,108
9606.ENSP00000284878,9606.ENSP00000313875,CXADR,CD46,0.021897810218978075,0.004171011470281538,0.8507830432508663,859
9606.ENSP00000284878,9606.ENSP00000493716,CXADR,EFNB2,0.049009384775808185,0.08759124087591241,0.11991657977059433,267
9606.ENSP00000284878,9606.ENSP00000398632,CXADR,CD44,0.009384775808133461,0.0,0.17576855453140827,167
9606.ENSP00000284878,9606.ENSP00000347379,CXADR,OCLN,0.12139970272300948,0.08654848800834203,0.7806674270752576,816
9606.ENSP00000284878,9606.ENSP00000351209,CXADR,EPHA2,0.028154327424400383,0.11435704336612362,0.10071209473719689,185
9606.ENSP00000284878,9606.ENSP00000380131,CXADR,CLDN6,0.05686210762209931,0.0,0.14600823546425334,199
9606.ENSP00000284878,9606.ENSP00000352513,CXADR,MPZL1,0.002085505735140769,0.09071949947862357,0.05957500481145084,153
9606.ENSP00000284878,9606.ENSP00000480821,CXADR,LSR,0.02085505735140769,0.08759124087591241,0.04379562043795615,143
9606.ENSP00000284878,9606.ENSP00000379350,CXADR,ITGB1,0.0,0.08654848800834203,0.11127445277221126,210
9606.ENSP00000284878,9606.ENSP00000339477,CXADR,ICOSLG,0.0,0.009384775808133461,0.14757399576592312,59
9606.ENSP00000284878,9606.ENSP00000323264,CXADR,MARVELD2,0.0615224191866528,0.08759124087591241,0.24558080464856835,379
9606.ENSP00000284878,9606.ENSP00000357005,CXADR,F11R,0.08767061622453876,0.0,0.47576170433008835,507
9606.ENSP00000284878,9606.ENSP00000376197,CXADR,TFRC,0.019812304483837306,0.0,0.38254242503650726,417
9606.ENSP00000284878,9606.ENSP00000378577,CXADR,CLDN3,0.045511432768535975,0.0,0.17142465702781728,213
9606.ENSP00000284878,9606.ENSP00000360269,CXADR,TACSTD2,0.025905721657835667,0.0,0.35136857236367824,92
9606.ENSP00000287097,9606.ENSP00000351209,CD109,EPHA2,0.019812304483837306,0.0,0.11131359677975294,141
9606.ENSP00000287097,9606.ENSP00000296474,CD109,MST1R,0.019812304483837306,0.0,0.1039936673694466,128
9606.ENSP00000287097,9606.ENSP00000367817,CD109,PODXL,0.02085505735140769,0.0,0.09731526474940766,132
9606.ENSP00000287097,9606.ENSP00000315190,CD109,ITGA3,0.05052077840033653,0.0,0.1601979381981361,214
9606.ENSP00000287097,9606.ENSP00000380227,CD109,ITGA4,0.016684045881126153,0.0,0.10795699813304827,115
9606.ENSP00000287097,9606.ENSP00000358765,CD109,TPBG,0.02294056308654846,0.0,0.09805682622561518,145
9606.ENSP00000287097,9606.ENSP00000398632,CD109,CD44,0.06986444212721588,0.0,0.5641293013555787,611
9606.ENSP00000287097,9606.ENSP00000317272,CD109,MET,0.06376232628487488,0.0,0.09371836538973843,157
9606.ENSP00000287097,9606.ENSP00000372313,CD109,MSLN,0.0,0.0,0.18349514668673161,82
9606.ENSP00000287097,9606.ENSP00000296129,CD109,CDCP1,0.05974897817830305,0.0,0.13138686131386867,203
9606.ENSP00000287097,9606.ENSP00000358501,CD109,CD58,0.008342022940563076,0.0,0.13868613138686126,180
9606.ENSP00000287097,9606.ENSP00000308208,CD109,MMP14,0.08967674661105318,0.0,0.029011146256147424,144
9606.ENSP00000287097,9606.ENSP00000296585,CD109,ITGA2,0.03837961206113849,0.0,0.37017726798748707,415
9606.ENSP00000287097,9606.ENSP00000376899,CD109,PTGFRN,0.08446298227320126,0.0,0.2759532925003344,360
9606.ENSP00000287097,9606.ENSP00000379350,CD109,ITGB1,0.044838373305526646,0.0,0.27443537487454894,333
9606.ENSP00000287097,9606.ENSP00000418754,CD109,PTK7,0.0010427528675703845,0.0,0.1322317194766447,123
9606.ENSP00000287097,9606.ENSP00000376197,CD109,TFRC,0.018769551616266922,0.0,0.16571071926026515,181
9606.ENSP00000287097,9606.ENSP00000320084,CD109,CD276,0.0811835843080373,0.0,0.5085469853133859,544
9606.ENSP00000294304,9606.ENSP00000497069,LRP5,IGF1R,0.0031282586027111536,0.021897810218978075,0.3051938661340182,292
9606.ENSP00000294304,9606.ENSP00000493716,LRP5,EFNB2,0.021897810218978075,0.027111574556829998,0.20319763048274342,243
9606.ENSP00000294304,9606.ENSP00000351605,LRP5,FZD6,0.04548642409705095,0.05422314911366011,0.7375916214426523,736
9606.ENSP00000294304,9606.ENSP00000358765,LRP5,TPBG,0.027111574556829998,0.0010427528675703845,0.46458391550983436,499
9606.ENSP00000294304,9606.ENSP00000398632,LRP5,CD44,0.0,0.0,0.34512075382659857,370
9606.ENSP00000294304,9606.ENSP00000317272,LRP5,MET,0.03441084462982269,0.0,0.22093095323269696,270
9606.ENSP00000294304,9606.ENSP00000383053,LRP5,EPHB2,0.0010427528675703845,0.009384775808133461,0.12898059218359403,155
9606.ENSP00000294304,9606.ENSP00000442656,LRP5,ACVR1B,0.008342022940563076,0.029197080291970767,0.1941020853970018,225
9606.ENSP00000294304,9606.ENSP00000351209,LRP5,EPHA2,0.07090719499478626,0.009384775808133461,0.11947294768512118,176
9606.ENSP00000294304,9606.ENSP00000347379,LRP5,OCLN,0.02502606882168923,0.0,0.16117653838667967,165
9606.ENSP00000294304,9606.ENSP00000406229,LRP5,FAT1,0.04379562043795615,0.0,0.08988225265064731,156
9606.ENSP00000294304,9606.ENSP00000296474,LRP5,MST1R,0.07299270072992703,0.0,0.051702709961388704,148
9606.ENSP00000294304,9606.ENSP00000379350,LRP5,ITGB1,0.019812304483837306,0.026068821689259614,0.16965447802009614,212
9606.ENSP00000294304,9606.ENSP00000418754,LRP5,PTK7,0.0687053445705631,0.016684045881126153,0.6887007560230124,697
9606.ENSP00000294304,9606.ENSP00000314807,LRP5,IL1RAP,0.0,0.09593326381647549,0.02294056308654846,41
9606.ENSP00000294304,9606.ENSP00000378577,LRP5,CLDN3,0.046923879040667305,0.0,0.13451511991657972,208
9606.ENSP00000294304,9606.ENSP00000332118,LRP5,EPHB3,0.027111574556829998,0.009384775808133461,0.09187207303401945,142
9606.ENSP00000294304,9606.ENSP00000376197,LRP5,TFRC,0.0,0.0,0.11638274575640906,106
9606.ENSP00000294304,9606.ENSP00000347672,LRP5,VANGL1,0.046923879040667305,0.0,0.2825947257799172,291
9606.ENSP00000294304,9606.ENSP00000367202,LRP5,RECK,0.0,0.0,0.220236147098831,185
9606.ENSP00000294304,9606.ENSP00000308208,LRP5,MMP14,0.060479666319082415,0.0,0.16580205527786263,207
9606.ENSP00000296129,9606.ENSP00000308208,CDCP1,MMP14,0.03441084462982269,0.0,0.1282586027111574,192
9606.ENSP00000296129,9606.ENSP00000360269,CDCP1,TACSTD2,0.044838373305526646,0.0,0.22545099877022567,280
9606.ENSP00000296129,9606.ENSP00000418754,CDCP1,PTK7,0.006256517205422307,0.0,0.12457906600223334,143
9606.ENSP00000296129,9606.ENSP00000376197,CDCP1,TFRC,0.0010427528675703845,0.0,0.16475495307612098,199
9606.ENSP00000296129,9606.ENSP00000296585,CDCP1,ITGA2,0.14494264859228356,0.0,0.11136470145626576,262
9606.ENSP00000296129,9606.ENSP00000379350,CDCP1,ITGB1,0.0031282586027111536,0.0,0.5436635094125029,562
9606.ENSP00000296129,9606.ENSP00000296474,CDCP1,MST1R,0.08967674661105318,0.0,0.06465067778936395,183
9606.ENSP00000296129,9606.ENSP00000383053,CDCP1,EPHB2,0.05943691345151203,0.0,0.10863223226314345,160
9606.ENSP00000296129,9606.ENSP00000351209,CDCP1,EPHA2,0.0750782064650678,0.0,0.6684045881126174,705
9606.ENSP00000296129,9606.ENSP00000398632,CDCP1,CD44,0.049009384775808185,0.0,0.22836287799791455,296
9606.ENSP00000296129,9606.ENSP00000372313,CDCP1,MSLN,0.019812304483837306,0.0,0.10010427528675703,154
9606.ENSP00000296129,9606.ENSP00000317272,CDCP1,MET,0.060479666319082415,0.0,0.5370177267987487,582
9606.ENSP00000296129,9606.ENSP00000315190,CDCP1,ITGA3,0.10114702815432741,0.0,0.14761748910763617,262
9606.ENSP00000296474,9606.ENSP00000351209,MST1R,EPHA2,0.0997922105599659,0.031282586027111536,0.14214602672013443,203
9606.ENSP00000296474,9606.ENSP00000347379,MST1R,OCLN,0.061864929252642975,0.058394160583941646,0.07194994786235664,122
9606.ENSP00000296474,9606.ENSP00000383053,MST1R,EPHB2,0.04955740088139249,0.05213764337851934,0.11193990090042083,129
9606.ENSP00000296474,9606.ENSP00000427552,MST1R,DDR1,0.06381886762910172,0.0,0.1694620199830159,228
9606.ENSP00000296474,9606.ENSP00000480821,MST1R,LSR,0.07299270072992703,0.10740354535974972,0.03649635036496346,111
9606.ENSP00000296474,9606.ENSP00000493716,MST1R,EFNB2,0.09893104239404749,0.05943691345151203,0.11828775412344072,109
9606.ENSP00000296474,9606.ENSP00000315190,MST1R,ITGA3,0.16359041885175396,0.031282586027111536,0.0474305764716243,200
9606.ENSP00000296474,9606.ENSP00000497069,MST1R,IGF1R,0.0,0.031282586027111536,0.4629822732012514,485
9606.ENSP00000296474,9606.ENSP00000372313,MST1R,MSLN,0.08237747653806049,0.0,0.0813347236704901,191
9606.ENSP00000296474,9606.ENSP00000317272,MST1R,MET,0.04275286757038588,0.05735140771637126,0.4231793415325532,464
9606.ENSP00000296474,9606.ENSP00000358765,MST1R,TPBG,0.04025634975605663,0.0615224191866528,0.043343289684140474,87
9606.ENSP00000296474,9606.ENSP00000398632,MST1R,CD44,0.0,0.0,0.29877424889717197,323
9606.ENSP00000296474,9606.ENSP00000360269,MST1R,TACSTD2,0.08342022940563087,0.0,0.059917514877441236,164
9606.ENSP00000296474,9606.ENSP00000379350,MST1R,ITGB1,0.060479666319082415,0.05213764337851934,0.1383555819898421,85
9606.ENSP00000296474,9606.ENSP00000296585,MST1R,ITGA2,0.07471829906239236,0.031282586027111536,0.03312887838283052,105
9606.ENSP00000296474,9606.ENSP00000376197,MST1R,TFRC,0.0,0.005213764337851923,0.14377376503374528,145
9606.ENSP00000296474,9606.ENSP00000332118,MST1R,EPHB3,0.05458088184924981,0.05943691345151203,0.10287806315450687,125
9606.ENSP00000296474,9606.ENSP00000357005,MST1R,F11R,0.06361009958887909,0.0,0.10846913223171961,128
9606.ENSP00000296474,9606.ENSP00000418754,MST1R,PTK7,0.0,0.2033368091762252,0.17086468025326174,147
9606.ENSP00000296585,9606.ENSP00000406229,ITGA2,FAT1,0.09338564132563354,0.0,0.0558302280899573,166
9606.ENSP00000296585,9606.ENSP00000367817,ITGA2,PODXL,0.018769551616266922,0.004171011470281538,0.11816923476727248,164
9606.ENSP00000296585,9606.ENSP00000383053,ITGA2,EPHB2,0.021897810218978075,0.017726798748696537,0.08053335884942714,127
9606.ENSP00000296585,9606.ENSP00000427552,ITGA2,DDR1,0.04379562043795615,0.0,0.5735140771637122,608
9606.ENSP00000296585,9606.ENSP00000351209,ITGA2,EPHA2,0.10010427528675703,0.017726798748696537,0.16320985211176486,275
9606.ENSP00000296585,9606.ENSP00000347379,ITGA2,OCLN,0.006256517205422307,0.004171011470281538,0.13138686131386867,172
9606.ENSP00000296585,9606.ENSP00000398632,ITGA2,CD44,0.04379562043795615,0.0,0.7024957566808491,712
9606.ENSP00000296585,9606.ENSP00000358765,ITGA2,TPBG,0.046923879040667305,0.009384775808133461,0.10090129077364862,149
9606.ENSP00000296585,9606.ENSP00000317272,ITGA2,MET,0.12691900778639542,0.031282586027111536,0.46445452281823807,529
9606.ENSP00000296585,9606.ENSP00000497069,ITGA2,IGF1R,0.015641293013555768,0.017726798748696537,0.24720093162737944,256
9606.ENSP00000296585,9606.ENSP00000315190,ITGA2,ITGA3,0.12364178448831709,0.0,0.6809176225234619,724
9606.ENSP00000296585,9606.ENSP00000313875,ITGA2,CD46,0.019812304483837306,0.26173096976016685,0.19212205101551516,437
9606.ENSP00000296585,9606.ENSP00000380227,ITGA2,ITGA4,0.026042725684231827,0.0,0.5067778936392076,527
9606.ENSP00000296585,9606.ENSP00000493716,ITGA2,EFNB2,0.033368091762252305,0.0,0.12187051814705308,177
9606.ENSP00000296585,9606.ENSP00000327290,ITGA2,ITGA11,0.0,0.0,0.47862356621480706,499
9606.ENSP00000296585,9606.ENSP00000358501,ITGA2,CD58,0.016684045881126153,0.0,0.24191866527632955,285
9606.ENSP00000296585,9606.ENSP00000360269,ITGA2,TACSTD2,0.03441084462982269,0.0,0.15408168701973834,203
9606.ENSP00000296585,9606.ENSP00000308208,ITGA2,MMP14,0.07174879115693378,0.0,0.2799677279404489,332
9606.ENSP00000296585,9606.ENSP00000357005,ITGA2,F11R,0.008342022940563076,0.0,0.35803827631537466,206
9606.ENSP00000296585,9606.ENSP00000418754,ITGA2,PTK7,0.026068821689259614,0.05213764337851934,0.07679728079627601,112
9606.ENSP00000296585,9606.ENSP00000376197,ITGA2,TFRC,0.0,0.0,0.24713242961418147,278
9606.ENSP00000296585,9606.ENSP00000320084,ITGA2,CD276,0.02294056308654846,0.0,0.2269058510505274,267
9606.ENSP00000296585,9606.ENSP00000309124,ITGA2,OLR1,0.04895936743283802,0.0,0.11216497894378596,145
9606.ENSP00000296585,9606.ENSP00000378577,ITGA2,CLDN3,0.008342022940563076,0.0,0.12865439212074614,159
9606.ENSP00000296585,9606.ENSP00000379350,ITGA2,ITGB1,0.07972003335939304,0.7321810497335488,0.9970315794280843,999
9606.ENSP00000296585,9606.ENSP00000376899,ITGA2,PTGFRN,0.019812304483837306,0.0,0.10757099472534493,142
9606.ENSP00000301305,9606.ENSP00000352513,SLC39A4,MPZL1,0.0,0.19812304483837329,0.008342022940563076,230
9606.ENSP00000301305,9606.ENSP00000378577,SLC39A4,CLDN3,0.1316989260406597,0.0,0.007299270072992692,79
9606.ENSP00000301305,9606.ENSP00000355968,SLC39A4,SLC30A1,0.016684045881126153,0.05318039624608972,0.6955292106719613,656
9606.ENSP00000302289,9606.ENSP00000320084,EMB,CD276,0.0,0.0,0.12304483837330549,158
9606.ENSP00000302289,9606.ENSP00000339477,EMB,ICOSLG,0.0,0.0,0.02294056308654846,62
9606.ENSP00000302289,9606.ENSP00000398632,EMB,CD44,0.02294056308654846,0.0,0.1710114702815433,223
9606.ENSP00000302289,9606.ENSP00000358501,EMB,CD58,0.008342022940563076,0.0,0.21480709071949944,253
9606.ENSP00000308208,9606.ENSP00000418754,MMP14,PTK7,0.11261730969760164,0.004171011470281538,0.2391383534073228,334
9606.ENSP00000308208,9606.ENSP00000357005,MMP14,F11R,0.0010427528675703845,0.1084462982273201,0.10948905109489049,239
9606.ENSP00000308208,9606.ENSP00000309124,MMP14,OLR1,0.017648510733613065,0.0,0.17205422314911367,212
9606.ENSP00000308208,9606.ENSP00000317128,MMP14,PLXND1,0.11152236481997557,0.0,0.07209565055709533,157
9606.ENSP00000308208,9606.ENSP00000320084,MMP14,CD276,0.15328467153284675,0.0,0.11261730969760164,279
9606.ENSP00000308208,9606.ENSP00000376197,MMP14,TFRC,0.0,0.0,0.1897810218978102,223
9606.ENSP00000308208,9606.ENSP00000378577,MMP14,CLDN3,0.0,0.0,0.1344770632425808,145
9606.ENSP00000308208,9606.ENSP00000357065,MMP14,IGSF8,0.0,0.0,0.14077163712200202,175
9606.ENSP00000308208,9606.ENSP00000379350,MMP14,ITGB1,0.06289245945061384,0.0,0.4279233777799042,446
9606.ENSP00000308208,9606.ENSP00000327290,MMP14,ITGA11,0.10827015019338226,0.0,0.20076417801389823,287
9606.ENSP00000308208,9606.ENSP00000367202,MMP14,RECK,0.02085505735140769,0.0,0.8877545583740449,891
9606.ENSP00000308208,9606.ENSP00000398632,MMP14,CD44,0.08889060445958974,0.0,0.9082594943246626,916
9606.ENSP00000308208,9606.ENSP00000372313,MMP14,MSLN,0.027111574556829998,0.0,0.14494264859228356,202
9606.ENSP00000308208,9606.ENSP00000317272,MMP14,MET,0.06624905809731851,0.0,0.3506792028975264,412
9606.ENSP00000308208,9606.ENSP00000497069,MMP14,IGF1R,0.06347961956374004,0.0,0.29760971467280506,326
9606.ENSP00000308208,9606.ENSP00000315190,MMP14,ITGA3,0.07452149169114075,0.0,0.23805319453158214,315
9606.ENSP00000308208,9606.ENSP00000493716,MMP14,EFNB2,0.027111574556829998,0.0,0.17243261522201725,219
9606.ENSP00000308208,9606.ENSP00000380227,MMP14,ITGA4,0.008342022940563076,0.0,0.1710114702815433,205
9606.ENSP00000308208,9606.ENSP00000380131,MMP14,CLDN6,0.0010427528675703845,0.0,0.11423091267515584,125
9606.ENSP00000308208,9606.ENSP00000406229,MMP14,FAT1,0.06274023275461815,0.0,0.08673116004353687,116
9606.ENSP00000308208,9606.ENSP00000367817,MMP14,PODXL,0.02294056308654846,0.0,0.14562766872426425,145
9606.ENSP00000308208,9606.ENSP00000339157,MMP14,CPM,0.024939082138263124,0.0,0.09182966702584916,102
9606.ENSP00000308208,9606.ENSP00000427552,MMP14,DDR1,0.012513034410844615,0.0,0.36644445193496444,367
9606.ENSP00000308208,9606.ENSP00000442656,MMP14,ACVR1B,0.05590851610504066,0.0,0.06556077596470955,109
9606.ENSP00000308208,9606.ENSP00000383053,MMP14,EPHB2,0.05785593048024251,0.0,0.10302159118215992,178
9606.ENSP00000308208,9606.ENSP00000347379,MMP14,OCLN,0.01147028154327423,0.0,0.27753536280514657,277
